pulseHeat   2   270  1
time    temperature
0	283.0
1	287.6666666666667
2	292.3333333333333
3	297.0
4	301.6666666666667
5	306.3333333333333
6	311.0
7	315.6666666666667
8	320.3333333333333
9	325.0
10	329.6666666666667
11	334.3333333333333
12	339.0
13	343.6666666666667
14	348.33333333333337
15	353.0
16	357.6666666666667
17	362.33333333333337
18	367.0
19	371.6666666666667
20	376.33333333333337
21	381.0
22	385.6666666666667
23	390.33333333333337
24	395.0
25	399.6666666666667
26	404.33333333333337
27	409.0
28	413.6666666666667
29	418.33333333333337
30	423.0
31	423.0
32	422.4142259414226
33	421.8284518828452
34	421.2426778242678
35	420.6569037656904
36	420.07112970711296
37	419.4853556485356
38	418.89958158995813
39	418.31380753138075
40	417.72803347280336
41	417.1422594142259
42	416.55648535564853
43	415.97071129707115
44	415.3849372384937
45	414.7991631799163
46	414.21338912133893
47	413.6276150627615
48	413.0418410041841
49	412.4560669456067
50	411.8702928870293
51	411.2845188284519
52	410.69874476987445
53	410.11297071129707
54	409.5271966527197
55	408.94142259414224
56	408.35564853556485
57	407.76987447698747
58	407.18410041841
59	406.59832635983264
60	406.01255230125525
61	405.4267782426778
62	404.8410041841004
63	404.255230125523
64	403.6694560669456
65	403.0836820083682
66	402.4979079497908
67	401.9121338912134
68	401.326359832636
69	400.74058577405856
70	400.1548117154812
71	399.5690376569038
72	398.98326359832635
73	398.39748953974896
74	397.8117154811716
75	397.22594142259413
76	396.64016736401675
77	396.05439330543936
78	395.4686192468619
79	394.88284518828453
80	394.2970711297071
81	393.7112970711297
82	393.1255230125523
83	392.5397489539749
84	391.9539748953975
85	391.3682008368201
86	390.78242677824267
87	390.1966527196653
88	389.6108786610879
89	389.02510460251045
90	388.43933054393307
91	387.8535564853556
92	387.26778242677824
93	386.68200836820085
94	386.0962343096234
95	385.510460251046
96	384.92468619246864
97	384.3389121338912
98	383.7531380753138
99	383.1673640167364
100	382.581589958159
101	381.9958158995816
102	381.41004184100416
103	380.8242677824268
104	380.2384937238494
105	379.65271966527195
106	379.06694560669456
107	378.4811715481172
108	377.89539748953973
109	377.30962343096235
110	376.72384937238496
111	376.1380753138075
112	375.55230125523013
113	374.9665271966527
114	374.3807531380753
115	373.7949790794979
116	373.20920502092054
117	372.6234309623431
118	372.0376569037657
119	371.45188284518827
120	370.8661087866109
121	370.2803347280335
122	369.69456066945605
123	369.10878661087867
124	368.5230125523013
125	367.93723849372384
126	367.35146443514645
127	366.76569037656907
128	366.1799163179916
129	365.59414225941424
130	365.0083682008368
131	364.4225941422594
132	363.836820083682
133	363.2510460251046
134	362.6652719665272
135	362.0794979079498
136	361.4937238493724
137	360.907949790795
138	360.3221757322176
139	359.73640167364016
140	359.1506276150628
141	358.56485355648533
142	357.97907949790795
143	357.39330543933056
144	356.8075313807532
145	356.22175732217573
146	355.63598326359835
147	355.0502092050209
148	354.4644351464435
149	353.87866108786613
150	353.2928870292887
151	352.7071129707113
152	352.12133891213387
153	351.5355648535565
154	350.9497907949791
155	350.3640167364017
156	349.77824267782427
157	349.1924686192469
158	348.60669456066944
159	348.02092050209205
160	347.43514644351467
161	346.8493723849372
162	346.26359832635984
163	345.6778242677824
164	345.092050209205
165	344.5062761506276
166	343.92050209205024
167	343.3347280334728
168	342.7489539748954
169	342.163179916318
170	341.5774058577406
171	340.9916317991632
172	340.40585774058576
173	339.8200836820084
174	339.23430962343093
175	338.64853556485355
176	338.06276150627616
177	337.4769874476988
178	336.89121338912133
179	336.30543933054395
180	335.7196652719665
181	335.1338912133891
182	334.54811715481173
183	333.96234309623435
184	333.3765690376569
185	332.7907949790795
186	332.2050209205021
187	331.6192468619247
188	331.0334728033473
189	330.44769874476987
190	329.8619246861925
191	329.27615062761504
192	328.69037656903765
193	328.10460251046027
194	327.5188284518829
195	326.93305439330544
196	326.34728033472805
197	325.7615062761506
198	325.1757322175732
199	324.58995815899584
200	324.0041841004184
201	323.418410041841
202	322.8326359832636
203	322.2468619246862
204	321.6610878661088
205	321.0753138075314
206	320.489539748954
207	319.9037656903766
208	319.31799163179915
209	318.73221757322176
210	318.1464435146444
211	317.56066945606693
212	316.97489539748955
213	316.3891213389121
214	315.8033472803347
215	315.21757322175733
216	314.63179916317995
217	314.0460251046025
218	313.4602510460251
219	312.8744769874477
220	312.2887029288703
221	311.7029288702929
222	311.11715481171547
223	310.5313807531381
224	309.9456066945607
225	309.35983263598325
226	308.77405857740587
227	308.1882845188285
228	307.60251046025104
229	307.01673640167365
230	306.4309623430962
231	305.8451882845188
232	305.25941422594144
233	304.67364016736406
234	304.0878661087866
235	303.5020920502092
236	302.9163179916318
237	302.3305439330544
238	301.744769874477
239	301.1589958158996
240	300.5732217573222
241	299.98744769874475
242	299.40167364016736
243	298.81589958159
244	298.2301255230126
245	297.64435146443515
246	297.05857740585776
247	296.4728033472803
248	295.88702928870293
249	295.30125523012555
250	294.71548117154816
251	294.1297071129707
252	293.5439330543933
253	292.9581589958159
254	292.3723849372385
255	291.7866108786611
256	291.2008368200837
257	290.6150627615063
258	290.02928870292885
259	289.44351464435147
260	288.8577405857741
261	288.2719665271967
262	287.68619246861925
263	287.1004184100418
264	286.5146443514644
265	285.92887029288704
266	285.34309623430966
267	284.7573221757322
268	284.1715481171548
269	283.5857740585774
270	283.0
